id,group,condition,response,response_clean,item,item_clean,SemDis_MEAN,SemDis_factor
2020,scientists,uncommon,SLUG,slug,BUTTERFLY,butterfly,0.84892,0.10201
2020,scientists,uncommon,ROTTEN,rotten,CAKE,cake,0.9059,0.14702
2020,scientists,uncommon,GREASE,grease,CELERY,celery,0.84721,0.12175
2020,scientists,uncommon,WEED,weed,FIR TREE,fir tree,0.978,0.24688
2020,scientists,uncommon,GUITAR,guitar,FLUTE,flute,0.52207,-0.15672
2020,scientists,uncommon,STEAK,steak,FORK,fork,0.71588,0.0285
2020,scientists,uncommon,BALD,bald,HAIRDRESSER,hairdresser,0.78725,0.09137
2020,scientists,uncommon,OIL,oil,JUICER,juicer,0.89546,0.15186
2020,scientists,uncommon,ALLERGIES,allergies,LILY,lily,0.92448,0.17003
2020,scientists,uncommon,COLD,cold,LIP,lip,0.93155,0.1664
2020,scientists,uncommon,POTATOE,potatoe,MUSTARD,mustard,0.79982,-0.0084
2020,scientists,uncommon,GENETICALLY ENGINEERED,genetically engineered,PINEAPPLE,pineapple,1.01334,0.28564
2020,scientists,uncommon,WOLF,wolf,RABBIT,rabbit,0.66707,-0.04111
2020,scientists,uncommon,BABY,baby,RAVEN,raven,0.95747,0.20561
2020,scientists,uncommon,JUMPING,jumping,SALMON,salmon,0.90794,0.15959
2020,scientists,uncommon,OXIDE,oxide,SILVER,silver,0.8054,0.08212
2020,scientists,uncommon,SUNGLASSES,sunglasses,SKIRT,skirt,0.74925,0.02208
2020,scientists,uncommon,JEANS,jeans,STOMACH,stomach,0.91623,0.16297
2020,scientists,uncommon,TINY,tiny,TABLECLOTH,tablecloth,0.88781,0.12522
2020,scientists,uncommon,LIVER,liver,THUMB,thumb,0.93464,0.21151
2020,scientists,uncommon,PERVERT,pervert,UNCLE,uncle,0.89342,0.12567
2020,scientists,uncommon,FORK,fork,WRENCH,wrench,0.7687,0.03397
2020,scientists,uncommon,HORNS,horns,ZEBRA,zebra,0.84436,0.12201
2021,scientists,common,YELLOW,yellow,BUS,bus,0.87326,0.1286
2021,scientists,common,MOTH,moth,BUTTERFLY,butterfly,0.5062,-0.19485
2021,scientists,common,BIRTHDAY,birthday,CAKE,cake,0.61363,-0.07606
2021,scientists,common,CARROT,carrot,CELERY,celery,0.53744,-0.19753
2021,scientists,common,EVERGREEN,evergreen,FIR TREE,fir tree,0.98058,0.26906
2021,scientists,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
2021,scientists,common,SPOON,spoon,FORK,fork,0.57928,-0.09126
2021,scientists,common,STYLIST,stylist,HAIRDRESSER,hairdresser,0.56588,-0.17931
2021,scientists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
2021,scientists,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
2021,scientists,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
2021,scientists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2021,scientists,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
2021,scientists,common,BUNNY,bunny,RABBIT,rabbit,0.50373,-0.23081
2021,scientists,common,CROW,crow,RAVEN,raven,0.63591,-0.08233
2021,scientists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
2021,scientists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
2021,scientists,common,PANTS,pants,SKIRT,skirt,0.49516,-0.17968
2021,scientists,common,INTESTINE,intestine,STOMACH,stomach,0.42326,-0.22929
2021,scientists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2021,scientists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
2021,scientists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2021,scientists,common,SCREW,screw,WRENCH,wrench,0.60128,-0.09153
2021,scientists,common,HORSE,horse,ZEBRA,zebra,0.83994,0.09858
2021,scientists,free,STOP,stop,BUS,bus,0.67974,-0.0127
2021,scientists,free,NET,net,BUTTERFLY,butterfly,0.88656,0.16605
2021,scientists,free,FROSTING,frosting,CAKE,cake,0.46815,-0.23308
2021,scientists,free,PEANUT BUTTER,peanut butter,CELERY,celery,0.98786,0.23794
2021,scientists,free,BIRCH,birch,FIR TREE,fir tree,1.00406,0.27966
2021,scientists,free,VIOLIN,violin,FLUTE,flute,0.43508,-0.27211
2021,scientists,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
2021,scientists,free,CHAIR,chair,HAIRDRESSER,hairdresser,0.98267,0.23527
2021,scientists,free,ORANGE,orange,JUICER,juicer,0.76001,0.03962
2021,scientists,free,FLOWER,flower,LILY,lily,0.70957,-0.05943
2021,scientists,free,NOSE,nose,LIP,lip,0.64846,-0.10536
2021,scientists,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2021,scientists,free,HULA,hula,PINEAPPLE,pineapple,0.78146,0.03803
2021,scientists,free,HAT,hat,RABBIT,rabbit,0.73391,0.01
2021,scientists,free,CROW,crow,RAVEN,raven,0.63591,-0.08233
2021,scientists,free,FISH,fish,SALMON,salmon,0.37313,-0.29382
2021,scientists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
2021,scientists,free,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
2021,scientists,free,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
2021,scientists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2021,scientists,free,FINGER,finger,THUMB,thumb,0.4436,-0.24419
2021,scientists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2021,scientists,free,HAMMER,hammer,WRENCH,wrench,0.61056,-0.08885
2021,scientists,free,GIRAFFE,giraffe,ZEBRA,zebra,0.51974,-0.1474
2021,scientists,uncommon,BUILDING,building,BUS,bus,0.84235,0.12274
2021,scientists,uncommon,BIRD,bird,BUTTERFLY,butterfly,0.72533,-0.05836
2021,scientists,uncommon,OIL,oil,CAKE,cake,0.91985,0.16035
2021,scientists,uncommon,HAMSTER,hamster,CELERY,celery,0.88225,0.15377
2021,scientists,uncommon,STAIR,stair,FIR TREE,fir tree,1.00717,0.2577
2021,scientists,uncommon,CONDUCTOR,conductor,FLUTE,flute,0.77823,0.04279
2021,scientists,uncommon,TABLE,table,FORK,fork,0.75888,0.08985
2021,scientists,uncommon,FIRE,fire,HAIRDRESSER,hairdresser,0.97195,0.22996
2021,scientists,uncommon,BLACKBERRIES,blackberries,JUICER,juicer,0.79252,0.10044
2021,scientists,uncommon,ORCHID,orchid,LILY,lily,0.73363,-0.03391
2021,scientists,uncommon,RED,red,LIP,lip,0.91052,0.17103
2021,scientists,uncommon,MAYONNAISE,mayonnaise,MUSTARD,mustard,0.55696,-0.1473
2021,scientists,uncommon,DOLPHIN,dolphin,PINEAPPLE,pineapple,0.89518,0.14506
2021,scientists,uncommon,PORCUPINE,porcupine,RABBIT,rabbit,0.76813,0.06286
2021,scientists,uncommon,THRONE,throne,RAVEN,raven,0.88677,0.1565
2021,scientists,uncommon,BRIDGE,bridge,SALMON,salmon,0.92669,0.16605
2021,scientists,uncommon,CROWN,crown,SILVER,silver,0.75113,0.02003
2021,scientists,uncommon,HAT,hat,SKIRT,skirt,0.63734,-0.03965
2021,scientists,uncommon,COLON,colon,STOMACH,stomach,0.65821,-0.07648
2021,scientists,uncommon,WAX,wax,TABLECLOTH,tablecloth,0.80998,0.09354
2021,scientists,uncommon,NAIL,nail,THUMB,thumb,0.73917,0.0249
2021,scientists,uncommon,HAT,hat,UNCLE,uncle,0.89582,0.13151
2021,scientists,uncommon,BICYCLE,bicycle,WRENCH,wrench,0.8686,0.1303
2021,scientists,uncommon,LION,lion,ZEBRA,zebra,0.67599,-0.0147
2022,scientists,common,TRANSPORTATION,transportation,BUS,bus,0.67494,-0.04339
2022,scientists,common,BIRD,bird,BUTTERFLY,butterfly,0.72533,-0.05836
2022,scientists,common,FROSTING,frosting,CAKE,cake,0.46815,-0.23308
2022,scientists,common,VEGETABLE,vegetable,CELERY,celery,0.65422,-0.03308
2022,scientists,common,TALL,tall,FIR TREE,fir tree,1.03457,0.29507
2022,scientists,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
2022,scientists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
2022,scientists,common,BARBER,barber,HAIRDRESSER,hairdresser,0.64993,-0.08471
2022,scientists,common,LIQUID,liquid,JUICER,juicer,0.80079,0.08603
2022,scientists,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
2022,scientists,common,FACE,face,LIP,lip,0.73159,0.00812
2022,scientists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2022,scientists,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
2022,scientists,common,FUR,fur,RABBIT,rabbit,0.68488,-0.03952
2022,scientists,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
2022,scientists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
2022,scientists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
2022,scientists,common,WOMAN,woman,SKIRT,skirt,0.78532,0.03007
2022,scientists,common,HUNGER,hunger,STOMACH,stomach,0.76341,0.02558
2022,scientists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2022,scientists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
2022,scientists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2022,scientists,common,TOOL,tool,WRENCH,wrench,0.67733,0.0027
2022,scientists,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
2022,scientists,free,CAR,car,BUS,bus,0.62897,-0.12425
2022,scientists,free,BIRD,bird,BUTTERFLY,butterfly,0.72533,-0.05836
2022,scientists,free,PLATE,plate,CAKE,cake,0.74316,0.02178
2022,scientists,free,LETTUCE,lettuce,CELERY,celery,0.51952,-0.17145
2022,scientists,free,PINE,pine,FIR TREE,fir tree,0.98208,0.24893
2022,scientists,free,TROMBONE,trombone,FLUTE,flute,0.46918,-0.20231
2022,scientists,free,KNIFE,knife,FORK,fork,0.62574,-0.09247
2022,scientists,free,BARBER,barber,HAIRDRESSER,hairdresser,0.64993,-0.08471
2022,scientists,free,ORANGE,orange,JUICER,juicer,0.76001,0.03962
2022,scientists,free,ROSE,rose,LILY,lily,0.77763,0.00799
2022,scientists,free,TEETH,teeth,LIP,lip,0.69158,-0.04548
2022,scientists,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2022,scientists,free,WATERMELON,watermelon,PINEAPPLE,pineapple,0.62546,-0.11913
2022,scientists,free,FOX,fox,RABBIT,rabbit,0.63791,-0.06367
2022,scientists,free,CROW,crow,RAVEN,raven,0.63591,-0.08233
2022,scientists,free,TROUT,trout,SALMON,salmon,0.37454,-0.31753
2022,scientists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
2022,scientists,free,SHIRT,shirt,SKIRT,skirt,0.54082,-0.15538
2022,scientists,free,INTESTINE,intestine,STOMACH,stomach,0.42326,-0.22929
2022,scientists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2022,scientists,free,FINGER,finger,THUMB,thumb,0.4436,-0.24419
2022,scientists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2022,scientists,free,BOLT,bolt,WRENCH,wrench,0.60022,-0.08182
2022,scientists,free,LION,lion,ZEBRA,zebra,0.67599,-0.0147
2022,scientists,uncommon,WHEELS,wheels,BUS,bus,0.85031,0.10841
2022,scientists,uncommon,FLUTTER,flutter,BUTTERFLY,butterfly,0.77096,0.01415
2022,scientists,uncommon,BAKING,baking,CAKE,cake,0.51665,-0.17152
2022,scientists,uncommon,STALK,stalk,CELERY,celery,0.66109,-0.05001
2022,scientists,uncommon,BARK,bark,FIR TREE,fir tree,1.00718,0.27466
2022,scientists,uncommon,AIR,air,FLUTE,flute,0.93795,0.18783
2022,scientists,uncommon,ROAD,road,FORK,fork,0.76234,0.01562
2022,scientists,uncommon,SERVICE,service,HAIRDRESSER,hairdresser,0.88861,0.13721
2022,scientists,uncommon,SWEET,sweet,JUICER,juicer,0.84372,0.11525
2022,scientists,uncommon,PETAL,petal,LILY,lily,0.77546,-0.00587
2022,scientists,uncommon,TISSUE,tissue,LIP,lip,0.83558,0.13185
2022,scientists,uncommon,SEEDS,seeds,MUSTARD,mustard,0.74802,-0.00565
2022,scientists,uncommon,TROPICAL,tropical,PINEAPPLE,pineapple,0.81067,0.06748
2022,scientists,uncommon,BURROW,burrow,RABBIT,rabbit,0.69811,-0.01159
2022,scientists,uncommon,FEATHERS,feathers,RAVEN,raven,0.74461,0.05852
2022,scientists,uncommon,MIGRATION,migration,SALMON,salmon,0.83012,0.10906
2022,scientists,uncommon,METALLIC,metallic,SILVER,silver,0.63815,-0.08412
2022,scientists,uncommon,STITCHING,stitching,SKIRT,skirt,0.71138,-0.01387
2022,scientists,uncommon,DIGESTION,digestion,STOMACH,stomach,0.49544,-0.14917
2022,scientists,uncommon,HORIZONTAL,horizontal,TABLECLOTH,tablecloth,0.85318,0.12354
2022,scientists,uncommon,JOINT,joint,THUMB,thumb,0.88297,0.13183
2022,scientists,uncommon,RELATIVE,relative,UNCLE,uncle,0.80798,0.06792
2022,scientists,uncommon,TURN,turn,WRENCH,wrench,0.83558,0.11017
2022,scientists,uncommon,CAMOUFLAGE,camouflage,ZEBRA,zebra,0.83683,0.10777
2023,scientists,common,CAR,car,BUS,bus,0.62897,-0.12425
2023,scientists,common,FLOWER,flower,BUTTERFLY,butterfly,0.69708,-0.0383
2023,scientists,common,ICING,icing,CAKE,cake,0.54402,-0.1807
2023,scientists,common,STICK,stick,CELERY,celery,0.77877,0.0029
2023,scientists,common,PINECONE,pinecone,FIR TREE,fir tree,0.97744,0.23576
2023,scientists,common,INSTRUMENT,instrument,FLUTE,flute,0.5858,-0.10804
2023,scientists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
2023,scientists,common,BRUSH,brush,HAIRDRESSER,hairdresser,0.8101,0.06147
2023,scientists,common,MILK,milk,JUICER,juicer,0.79071,0.08699
2023,scientists,common,PAD,pad,LILY,lily,0.8111,0.10487
2023,scientists,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
2023,scientists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2023,scientists,common,JUICE,juice,PINEAPPLE,pineapple,0.60416,-0.12742
2023,scientists,common,HOLE,hole,RABBIT,rabbit,0.70188,-0.02073
2023,scientists,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
2023,scientists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
2023,scientists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
2023,scientists,common,TOP,top,SKIRT,skirt,0.83901,0.12131
2023,scientists,common,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
2023,scientists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2023,scientists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
2023,scientists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2023,scientists,common,SCREW,screw,WRENCH,wrench,0.60128,-0.09153
2023,scientists,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
2023,scientists,free,CAR,car,BUS,bus,0.62897,-0.12425
2023,scientists,free,FLOWER,flower,BUTTERFLY,butterfly,0.69708,-0.0383
2023,scientists,free,SPOON,spoon,CAKE,cake,0.7001,-0.01312
2023,scientists,free,CUCUMBER,cucumber,CELERY,celery,0.52272,-0.17503
2023,scientists,free,PINE,pine,FIR TREE,fir tree,0.98208,0.24893
2023,scientists,free,SAXOPHONE,saxophone,FLUTE,flute,0.43583,-0.24905
2023,scientists,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
2023,scientists,free,BRUSH,brush,HAIRDRESSER,hairdresser,0.8101,0.06147
2023,scientists,free,MILK,milk,JUICER,juicer,0.79071,0.08699
2023,scientists,free,PAD,pad,LILY,lily,0.8111,0.10487
2023,scientists,free,NOSE,nose,LIP,lip,0.64846,-0.10536
2023,scientists,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2023,scientists,free,MANGO,mango,PINEAPPLE,pineapple,0.54539,-0.14708
2023,scientists,free,HOLE,hole,RABBIT,rabbit,0.70188,-0.02073
2023,scientists,free,EAGLE,eagle,RAVEN,raven,0.632,-0.06423
2023,scientists,free,BUTTER,butter,SALMON,salmon,0.81174,0.06223
2023,scientists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
2023,scientists,free,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
2023,scientists,free,FLU,flu,STOMACH,stomach,0.76045,0.03493
2023,scientists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2023,scientists,free,HAND,hand,THUMB,thumb,0.53404,-0.14263
2023,scientists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2023,scientists,free,SCREW,screw,WRENCH,wrench,0.60128,-0.09153
2023,scientists,free,FINCH,finch,ZEBRA,zebra,0.81993,0.03145
2023,scientists,uncommon,AXEL,axel,BUS,bus,0.99196,0.249
2023,scientists,uncommon,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
2023,scientists,uncommon,PLATTER,platter,CAKE,cake,0.71073,0.00977
2023,scientists,uncommon,CRUNCHY,crunchy,CELERY,celery,0.58415,-0.09211
2023,scientists,uncommon,BARK,bark,FIR TREE,fir tree,1.00718,0.27466
2023,scientists,uncommon,OBOE,oboe,FLUTE,flute,0.48933,-0.24884
2023,scientists,uncommon,SILVER,silver,FORK,fork,0.84954,0.12182
2023,scientists,uncommon,SCISSORS,scissors,HAIRDRESSER,hairdresser,0.8164,0.05767
2023,scientists,uncommon,BOX,box,JUICER,juicer,0.86248,0.1198
2023,scientists,uncommon,POND,pond,LILY,lily,0.73532,0.00977
2023,scientists,uncommon,COLD SORE,cold sore,LIP,lip,0.97419,0.23891
2023,scientists,uncommon,DIJON,dijon,MUSTARD,mustard,0.69766,-0.00929
2023,scientists,uncommon,ACIDIC,acidic,PINEAPPLE,pineapple,0.82033,0.12963
2023,scientists,uncommon,EARS,ears,RABBIT,rabbit,0.72579,0.00422
2023,scientists,uncommon,CROW,crow,RAVEN,raven,0.63591,-0.08233
2023,scientists,uncommon,ROE,roe,SALMON,salmon,0.6976,0.02904
2023,scientists,uncommon,COPPER,copper,SILVER,silver,0.515,-0.18183
2023,scientists,uncommon,PANTYHOSE,pantyhose,SKIRT,skirt,0.61121,-0.07888
2023,scientists,uncommon,INTESTINE,intestine,STOMACH,stomach,0.42326,-0.22929
2023,scientists,uncommon,COVER,cover,TABLECLOTH,tablecloth,0.92609,0.16942
2023,scientists,uncommon,FINGERPRINT,fingerprint,THUMB,thumb,0.81481,0.07984
2023,scientists,uncommon,COUSIN,cousin,UNCLE,uncle,0.40946,-0.29852
2023,scientists,uncommon,SCREWDRIVER,screwdriver,WRENCH,wrench,0.51178,-0.16351
2023,scientists,uncommon,FINCH,finch,ZEBRA,zebra,0.81993,0.03145
2024,scientists,common,STOP,stop,BUS,bus,0.67974,-0.0127
2024,scientists,common,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
2024,scientists,common,BIRTHDAY,birthday,CAKE,cake,0.61363,-0.07606
2024,scientists,common,CARROT,carrot,CELERY,celery,0.53744,-0.19753
2024,scientists,common,PRESENTS,presents,FIR TREE,fir tree,1.02254,0.30385
2024,scientists,common,ORCHESTRA,orchestra,FLUTE,flute,0.58148,-0.10256
2024,scientists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
2024,scientists,common,SALON,salon,HAIRDRESSER,hairdresser,0.51717,-0.21617
2024,scientists,common,APPLE,apple,JUICER,juicer,0.7759,0.03087
2024,scientists,common,PAD,pad,LILY,lily,0.8111,0.10487
2024,scientists,common,LIPSTICK,lipstick,LIP,lip,0.71047,-0.0216
2024,scientists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2024,scientists,common,JUICE,juice,PINEAPPLE,pineapple,0.60416,-0.12742
2024,scientists,common,FUR,fur,RABBIT,rabbit,0.68488,-0.03952
2024,scientists,common,BLACK,black,RAVEN,raven,0.8056,0.03912
2024,scientists,common,RIVER,river,SALMON,salmon,0.74767,0.02456
2024,scientists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
2024,scientists,common,GIRL,girl,SKIRT,skirt,0.7428,-0.00839
2024,scientists,common,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
2024,scientists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2024,scientists,common,PINKY,pinky,THUMB,thumb,0.76585,0.02344
2024,scientists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2024,scientists,common,NUT,nut,WRENCH,wrench,0.60426,-0.0556
2024,scientists,common,GIRAFFE,giraffe,ZEBRA,zebra,0.51974,-0.1474
2024,scientists,free,SCHOOL,school,BUS,bus,0.75397,0.03213
2024,scientists,free,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
2024,scientists,free,BIRTHDAY,birthday,CAKE,cake,0.61363,-0.07606
2024,scientists,free,CARROT,carrot,CELERY,celery,0.53744,-0.19753
2024,scientists,free,HOLIDAY,holiday,FIR TREE,fir tree,0.97466,0.25912
2024,scientists,free,BAND,band,FLUTE,flute,0.65766,-0.04601
2024,scientists,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
2024,scientists,free,BAD,bad,HAIRDRESSER,hairdresser,0.94304,0.17055
2024,scientists,free,SUGAR,sugar,JUICER,juicer,0.82086,0.1036
2024,scientists,free,PAD,pad,LILY,lily,0.8111,0.10487
2024,scientists,free,CHEEK,cheek,LIP,lip,0.62451,-0.12295
2024,scientists,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2024,scientists,free,ACIDIC,acidic,PINEAPPLE,pineapple,0.82033,0.12963
2024,scientists,free,CAGE,cage,RABBIT,rabbit,0.74801,-0.00785
2024,scientists,free,BIRD,bird,RAVEN,raven,0.65962,-0.04625
2024,scientists,free,GROSS,gross,SALMON,salmon,0.9161,0.14758
2024,scientists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
2024,scientists,free,GIRL,girl,SKIRT,skirt,0.7428,-0.00839
2024,scientists,free,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
2024,scientists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
2024,scientists,free,SEWING,sewing,THUMB,thumb,0.91545,0.15597
2024,scientists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
2024,scientists,free,PLUMBING,plumbing,WRENCH,wrench,0.82791,0.08425
2024,scientists,free,SAFARI,safari,ZEBRA,zebra,0.76259,0.03222
2024,scientists,uncommon,LIMOUSINE,limousine,BUS,bus,0.68807,-0.0299
2024,scientists,uncommon,CATERPILLAR,caterpillar,BUTTERFLY,butterfly,0.5191,-0.11525
2024,scientists,uncommon,CARBS,carbs,CAKE,cake,0.81992,0.11014
2024,scientists,uncommon,DIET,diet,CELERY,celery,0.81707,0.0886
2024,scientists,uncommon,TUNDRA,tundra,FIR TREE,fir tree,1.00012,0.26505
2024,scientists,uncommon,OBOE,oboe,FLUTE,flute,0.48933,-0.24884
2024,scientists,uncommon,PLATE,plate,FORK,fork,0.69297,-0.01717
2024,scientists,uncommon,SCISSORS,scissors,HAIRDRESSER,hairdresser,0.8164,0.05767
2024,scientists,uncommon,CARROT,carrot,JUICER,juicer,0.78482,0.07712
2024,scientists,uncommon,ROSE,rose,LILY,lily,0.77763,0.00799
2024,scientists,uncommon,BOTOX,botox,LIP,lip,0.75599,0.05529
2024,scientists,uncommon,HAMBURGER,hamburger,MUSTARD,mustard,0.74538,0.05187
2024,scientists,uncommon,PLANTATION,plantation,PINEAPPLE,pineapple,0.8027,0.05807
2024,scientists,uncommon,BIRTH,birth,RABBIT,rabbit,0.92544,0.16888
2024,scientists,uncommon,DEAD,dead,RAVEN,raven,0.92559,0.14077
2024,scientists,uncommon,SUSHI,sushi,SALMON,salmon,0.7826,0.0494
2024,scientists,uncommon,COPPER,copper,SILVER,silver,0.515,-0.18183
2024,scientists,uncommon,CROSSDRESSING,crossdressing,SKIRT,skirt,0.82224,0.06012
2024,scientists,uncommon,EXERCISE,exercise,STOMACH,stomach,0.88829,0.16846
2024,scientists,uncommon,COFFEE,coffee,TABLECLOTH,tablecloth,0.76761,0.05693
2024,scientists,uncommon,GREEN,green,THUMB,thumb,0.88863,0.16501
2024,scientists,uncommon,COUSIN,cousin,UNCLE,uncle,0.40946,-0.29852
2024,scientists,uncommon,SCREWDRIVER,screwdriver,WRENCH,wrench,0.51178,-0.16351
2024,scientists,uncommon,HOOF,hoof,ZEBRA,zebra,0.78557,0.09574
2025,scientists,common,STOP,stop,BUS,bus,0.67974,-0.0127
2025,scientists,common,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
2025,scientists,common,ICING,icing,CAKE,cake,0.54402,-0.1807
2025,scientists,common,SALAD,salad,CELERY,celery,0.5387,-0.11143
2025,scientists,common,FOREST,forest,FIR TREE,fir tree,0.99548,0.27776
2025,scientists,common,FLUTIST,flutist,FLUTE,flute,0.68931,-0.1205
2025,scientists,common,SPOON,spoon,FORK,fork,0.57928,-0.09126
2025,scientists,common,HAIRCUT,haircut,HAIRDRESSER,hairdresser,0.58596,-0.15834
2025,scientists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
2025,scientists,common,PAD,pad,LILY,lily,0.8111,0.10487
2025,scientists,common,SMILE,smile,LIP,lip,0.76119,0.04403
2025,scientists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
2025,scientists,common,SLICE,slice,PINEAPPLE,pineapple,0.65788,-0.02386
